"","V1","V2","V3","V4","V5","V6","V7"
"1",0.582709637320086,0.08919273365448,0.114887789220712,0.211181104696359,-0.297110645648369,-0.198387690213219,0.683421583182015
"2",-0.0397503219587491,-0.172677744624129,-0.616434744878395,0.0871183072414689,-0.151569667155359,-0.668899489650356,-0.332597388759588
"3",0.168042180356991,0.63161070526799,-0.192058678409680,-0.226816975876359,0.037740487332547,0.310217251782918,0.62196316484638
"4",0.143224571305243,0.428623270832343,-0.165102296910723,0.0536189262116685,0.574349824754405,0.539986255899171,-0.379700116442837
"5",-0.132982101148798,-0.76848705941023,-0.24407501153841,-0.0384405231549349,0.572416453705116,0.0300791367633477,-0.0461276953076804
"6",-0.0128061463446665,0.375910580673657,0.270752498633879,0.475022833984365,-0.145522172488648,0.363030815077438,0.637656297897826
"7",0.0593188341357852,-0.397463025302142,-0.295956648671132,0.580795845857882,-0.434242838976566,0.359688303425919,0.309269701316142
"8",0.0444770979884150,-0.511171408321244,-0.496482668822914,0.160076480125919,-0.608033909460134,0.307928644901685,0.0089874208767632
"9",0.0989624805760778,0.345948164810132,-0.273071622821102,0.253286460651582,-0.237557183038209,-0.605515421962664,0.555627402955887
"10",-0.285466531549387,0.0400810977657328,0.729435557235877,-0.262001765008258,-0.413998444272591,-0.179990405307163,-0.335246103745946
"11",0.668776757101785,-0.0189650901059968,0.118845295653409,-0.169335332356567,0.67152393143621,0.109981852044125,0.215728804668819
"12",-0.621266527740388,0.172322745069351,-0.0227709835319913,-0.398573013604463,0.000104061471608522,0.583607298372546,-0.290441592465534
"13",0.0258755418207634,0.324333338743649,0.406452628572318,-0.290496588466012,-0.602761778976159,-0.52360343353315,-0.0840477050783226
"14",-0.233234836398793,0.435348960605066,0.109312843318478,-0.81547018828759,-0.132163348673380,0.160642120890956,0.189364268416832
"15",-0.600374766328559,-0.303525216226533,-0.675188178724204,-0.14025381723343,0.259679656278756,-0.0126758714518417,-0.0654077329601978
"16",0.193606985120594,0.0314241832912290,0.739283595628626,-0.0490049880238524,0.00998257797847325,-0.640013649043701,0.0535724703075742
"17",-0.551619728610813,-0.173780257024162,-0.478738520540981,-0.413230188515315,0.325401255051894,0.261534845252055,0.30212561204806
"18",-0.405139751061877,0.146934707734217,-0.202925370077711,0.280307818286068,0.0960856368165507,0.504314935977389,-0.656471469834591
"19",0.166761290280821,0.346120181609701,-0.0239219940128894,-0.356183854888589,-0.567303661306009,0.560014375426613,0.299170096850991
"20",0.263887157845065,-0.477708310453127,0.160137959274486,0.262739454977855,0.656070228453577,-0.306936818260861,0.287825981764304
"21",-0.209859844461534,-0.0850193081647637,0.694740708620083,0.311433344025570,0.513047342307067,0.154775059609509,0.286185758575458
"22",-0.439472563492224,0.190043640775130,-0.48133246469449,0.0413684300059105,0.468303464003455,0.550933978018696,0.120493192485469
"23",0.64118524548501,0.417668102197485,-0.293991870514323,0.0521155253746613,-0.139785782643241,-0.00918339711467872,-0.552868148525254
"24",0.157290862570342,-0.618246471494244,0.197677185738905,0.137521062193905,0.576369809484687,0.123902961754312,-0.432999389735479
"25",-0.0462566818112760,0.733317769760274,-0.286372762577301,0.355148754168401,0.350873017361252,-0.331163045751302,0.138508245330867
"26",-0.630237572888719,-0.187650659577743,-0.203584356164742,0.481035878748272,-0.35390031763067,0.355024341099817,0.20846584221112
"27",0.555234227641988,0.157298012175403,0.618321327568533,-0.431361646250863,-0.304845177410739,0.072709978428171,-0.0189955438062411
"28",-0.066320568977973,-0.0396176297661647,-0.575245567733085,-0.162187991336398,0.427774544486218,-0.0414225301679104,0.67239328587959
"29",-0.253817713118069,-0.357062895170813,-0.0879219806148506,0.642792553293235,0.262458485114181,0.507414594618283,-0.246609182544382
"30",-0.645419463346214,0.395178921367015,0.247049764546421,-0.0264448113673972,0.233368445819446,0.524156315871109,0.190614131843971
"31",-0.401546853352058,0.247604456165433,0.0534746088145904,0.591476880550502,-0.392573123952452,-0.401427997798793,0.330892170910583
"32",-0.436236432490943,0.302876026284528,0.448341057156954,0.35509360727573,-0.445167607258098,-0.427508320406635,0.099625055283103
"33",-0.162039680803376,0.120153621328129,0.0778588684285479,-0.178343733092111,-0.123664399175913,-0.916679457165701,0.256600171059039
"34",-0.269343609454242,-0.278196451573527,0.615357346562208,0.619366021258106,-0.129253693018762,-0.0742473150356742,-0.256052028251848
"35",0.126954949363109,0.71842506420366,0.00156981870780383,0.141204874903086,-0.561961049574771,0.0664866182576535,-0.35719167862996
"36",0.311044948862124,0.81466392737935,-0.266559995224635,-0.201496909406379,-0.262347397118993,0.218069041546477,-0.107416134745311
