"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0,0,0,0,0,0,0,0,0
"2",0.0170054514892399,-0.0411011101678014,0.213996468111873,-0.591858863364905,-0.085703584831208,0.110128450673074,-0.0365021172910929,0.142472648993134,0.133020867127925,0.303078185301274
"3",0.00214267103001475,-0.642282118555158,0.199346291366965,-0.179053879808635,-0.0108990520238876,-0.432654273696244,-0.092756868340075,0.298182536382228,0.433599160518497,-0.0799051756039262
"4",0.0528140012174845,-0.279616517946124,0.0174767221324146,0.296154165640473,0.206599373836070,-0.164491043426096,0.00200707046315074,-0.131993739865720,-0.546620938926935,-0.566325226332992
"5",-0.191431950777769,-0.0367406266741455,-0.358048610389233,-0.107396383304149,0.288093760143965,-0.117360861506313,0.157121034804732,0.374900313094258,-0.491231266409159,0.526786142960191
"6",-0.351183052174747,0.199645151384175,-0.00862559536471963,-0.215575431939214,0.354815615341067,-0.340036733075976,-0.568818183615804,-0.348608773667365,-0.279321862384677,-0.103862653020769
"7",-0.238245639484376,0.298729423433542,-0.0745412674732506,-0.0307188448496163,-0.177264275494963,-0.493559285067022,0.335275700315833,0.224897399544716,0.0063402378000319,-0.260419553145766
"8",0.412495796568692,-0.275426719337702,-0.103970918338746,-0.0696929576806724,-0.431742555461824,0.0446101194247603,-0.210599751677364,-0.279413769021630,-0.609223511070013,0.0702934102155268
"9",-0.188430522102863,0.0804545562714338,0.0218272092752159,-0.428576844278723,0.137246171012521,0.503287610132247,-0.252371752634645,-0.266573139466345,-0.050260394345969,-0.462509905919433
"10",0.0386021039448678,0.493720271158963,0.43145984178409,0.0386942811310291,0.215739994309843,0.0396363027393818,-0.281699541490525,-0.591529954690486,-0.238944182638079,-0.155819002538919
"11",0.373969506938010,0.00484490115195513,-0.0297932610847056,0.327366938348860,0.488450618460774,0.055546726565808,-0.583612088114023,-0.263991181738675,0.0493897381238639,0.102431112434715
"12",-0.0122529561631382,0.174982935655862,0.183444655500352,-0.300378632731736,-0.208714367821813,-0.293262950144708,-0.351929399184883,-0.538400961086154,0.0916393781080842,0.137714453041553
"13",-0.426298239268363,0.247616337612271,-0.29554910864681,0.263213024940342,-0.601620287634432,0.204875442665070,0.201248462311924,-0.0170020274817944,-0.121905891224742,0.181715850252658
"14",-0.353424227796495,0.124696188140661,0.00489820586517453,0.139741881750524,-0.256959631107748,0.343784463126212,0.322378881275654,-0.423080259002745,-0.469338377937675,0.131766941864043
"15",-0.302944871596992,0.0537389703094959,0.415637286379933,-0.114972536452115,-0.18905216967687,-0.0622606612741947,-0.114668798632920,-0.153357828967273,0.505968280602247,0.50958644086495
"16",0.294627775903791,0.278441497124732,-0.265913740731776,0.0787810506299138,0.401287734974176,0.0864024446345866,-0.192040108609945,0.0991873294115067,-0.407516086939722,-0.584498390555382
"17",-0.124502662569284,0.183740000240505,0.208204459864646,-0.253370264079422,-0.522052125539631,0.301424450706691,-0.379252687562257,0.063320585526526,0.0590534950606525,0.0323851504363120
"18",-0.261019360739738,0.562796487938613,0.0571959875524044,-0.303945205640048,0.0719949314370751,-0.211664230562747,0.343046106398106,-0.090813035145402,-0.203828693367541,0.417126962449402
"19",0.0841896631754935,-0.375418611336499,-0.0129158794879913,-0.432640126906335,0.414044194389135,-0.363310249522328,-0.107745783869177,-0.163496763911098,0.2282575359568,-0.314161797054112
"20",0.0715786260552704,0.239533550571650,-0.306475172284991,-0.473221533000469,0.00425674114376307,-0.550556702539325,-0.0868015815503895,0.196987189818174,0.194766951259226,0.0206199940294027
"21",0.225933407433331,0.111790457274765,-0.230680086649954,-0.375734411180019,0.163947672117501,0.415647285524756,-0.125348175410181,-0.3542385767214,0.570443034637719,0.117614600807428
"22",-0.506719185039401,-0.552541581448168,-0.188639309257269,0.234295462723821,0.081856269389391,0.13684008596465,-0.33440373884514,0.122560008428991,-0.279318042565137,0.105343949049711
"23",-0.0984415556304157,0.0815876643173397,-0.0963101289235055,-0.202261622995138,-0.274633390828967,-0.365258889272809,-0.582974615506828,-0.289270275272429,0.0946835936047137,-0.466344607528299
"24",-0.331669684965163,-0.113446384202689,0.0610386077314615,0.371832152828574,-0.213777528610080,0.183895704336464,-0.225432027596980,0.0434448812156916,0.64913893211633,-0.32328482856974
"25",0.209924950264394,0.438541159499437,0.178151658736169,-0.378795269876719,-0.138254708144814,0.211411956697702,0.310949033591896,0.117720459122211,-0.0469136973842978,0.105098238680512
"26",-0.198749620933086,0.0247692996636033,0.0641717496328056,0.0638654842041433,0.266176536213607,-0.0630651768296957,-0.177121501881629,-0.78667827276513,-0.406172291375697,-0.0502247279509902
"27",-0.329629201907665,0.149405260570347,-0.430629814509302,0.104616943281144,-0.0204406087286770,-0.620963340159506,-0.00703771086409688,-0.121643835213035,0.143452181015164,0.344996097497642
"28",0.404276446439326,0.232558751478791,0.0203780233860016,-0.163558553904295,-0.360680681187660,0.217795352917165,-0.0247077383100986,0.292938977479935,0.249226473737508,-0.441843545995653
